Customer ID,Age,Gender,Marital Status,Education Level,Geographic Information,Occupation,Income Level,Behavioral Data,Purchase History,Interactions with Customer Service,Insurance Products Owned,Coverage Amount,Premium Amount,Policy Type,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language,Segmentation Group,Age_Group,Income_Level,Spending_Category,DBSCAN_Cluster
34539,54,1,0,2,10,8,115837,1,1337,1,2,745364,4673,1,2,1,3,0,3,1,0,0,0
97510,38,0,1,3,29,5,32351,1,1119,3,0,628212,3365,1,0,3,0,4,2,0,1,2,0
25619,36,1,2,3,26,5,102822,1,1374,0,2,861689,3029,3,0,1,2,3,3,0,0,0,0
78160,30,1,3,0,10,7,145459,1,1697,0,2,101725,547,3,0,2,4,3,2,0,3,1,0
66600,61,0,3,2,13,8,59006,2,484,3,4,552458,3933,3,2,3,3,2,1,2,2,2,0
39522,33,1,4,1,5,2,91989,1,829,0,1,838125,3988,2,4,3,3,2,1,0,0,0,0
68142,55,1,0,3,8,3,60852,4,1494,0,0,631961,2625,2,0,2,2,1,0,1,2,2,0
55559,43,0,1,4,18,6,65269,1,1335,4,1,329608,4666,1,4,1,1,0,1,1,2,2,0
78154,62,1,0,0,3,3,93896,1,919,0,4,190909,4492,3,1,4,0,3,3,2,0,1,0
83966,32,1,2,4,8,3,115676,4,1748,3,1,237508,1098,0,2,0,0,3,2,0,0,1,0
36625,34,1,1,1,32,0,61964,4,1418,1,1,602075,3195,0,4,1,4,4,4,0,2,2,0
71045,38,1,3,1,21,7,69503,2,1765,1,0,55821,3758,2,0,3,3,2,1,0,2,1,0
47467,24,1,0,3,31,2,36955,0,1884,4,3,465443,4638,3,1,1,3,0,0,3,1,2,0
88160,38,1,1,3,9,0,82212,4,1729,4,1,613780,747,2,2,0,2,3,3,0,0,2,0
68881,43,1,1,0,30,5,30379,1,1284,2,0,445572,998,0,1,3,4,2,3,1,1,2,0
78950,55,1,3,2,33,7,64333,0,1548,1,1,300216,3267,0,0,3,2,1,3,1,2,1,0
86046,37,1,3,0,4,6,92633,3,734,0,0,401654,647,3,4,0,3,2,2,0,0,2,0
75939,63,1,1,0,24,0,123511,4,1152,0,0,411136,700,0,1,0,3,4,2,2,3,2,0
10538,30,0,3,4,0,7,49095,4,127,3,1,357617,2427,0,0,1,3,4,2,0,1,2,0
84248,32,1,2,4,30,1,127386,3,1627,1,4,306207,2164,2,1,3,1,0,1,0,3,1,0
83336,20,0,3,3,2,8,118017,1,967,3,0,959255,3342,3,3,4,2,3,3,3,3,0,0
4481,46,1,0,2,25,4,95448,4,1159,4,1,196424,2911,1,0,2,1,2,0,1,0,1,0
23638,59,1,4,2,23,8,40686,2,1398,2,3,713542,1841,0,2,1,4,0,3,1,1,0,0
74011,46,0,0,4,24,4,133777,3,1372,0,4,211782,2963,3,0,1,1,2,0,1,3,1,0
969,46,1,2,2,21,0,143240,4,531,0,3,273763,4724,0,3,1,2,3,1,1,3,1,0
49994,51,1,3,2,3,0,22722,2,1541,3,1,303947,1213,2,1,0,3,1,0,1,1,1,0
68385,19,0,1,2,11,2,111849,3,220,4,0,485102,1020,3,0,0,0,0,4,3,0,2,0
70550,43,0,3,4,6,5,39007,0,568,0,0,614891,4533,0,4,1,0,1,4,1,1,2,0
4464,62,0,1,1,0,4,55328,2,186,1,0,457640,4755,1,3,0,0,2,4,2,2,2,0
79659,64,0,2,1,4,8,49981,1,1856,2,1,971226,4362,0,1,0,3,2,3,2,1,0,0
15712,24,1,3,0,4,5,97776,4,1622,1,1,602003,1920,3,4,4,0,0,2,3,0,2,0
63259,44,0,3,3,9,5,91452,2,1140,0,4,105789,4499,0,0,3,3,1,4,1,0,1,0
88674,39,1,3,4,28,8,97654,0,835,0,4,549385,1215,1,0,1,1,4,2,0,0,2,0
12116,23,1,0,2,15,1,116302,2,73,3,2,279372,3913,2,0,1,0,4,3,3,3,1,0
43859,57,1,0,2,13,7,100737,1,700,2,2,872300,3349,3,2,1,3,0,3,1,0,0,0
18161,46,1,1,1,0,2,111215,4,1910,3,0,348396,4252,2,0,1,3,2,1,1,0,2,0
67742,32,0,4,4,5,4,98613,4,1060,2,2,217295,4817,1,0,4,4,3,0,0,0,1,0
10989,63,1,4,4,25,4,53068,4,247,0,0,771185,1987,0,0,1,4,3,1,2,2,0,0
90358,24,0,0,1,32,0,135182,3,1178,1,1,222907,3215,0,0,3,3,2,2,3,3,1,0
65487,51,1,4,2,4,5,92441,3,1915,3,0,105437,4659,1,3,3,0,0,0,1,0,1,0
90526,49,0,3,1,23,0,110468,2,767,1,0,784501,4318,1,3,4,2,1,4,1,0,0,0
25905,55,0,1,3,10,3,118161,1,1443,3,3,212896,1053,0,2,1,4,1,3,1,3,1,0
48186,26,1,1,0,10,7,78626,0,1845,4,4,292266,4421,2,2,1,1,3,3,0,2,1,0
76172,68,1,1,0,29,3,68341,4,1155,0,0,465099,4595,2,3,4,4,4,3,2,2,2,0
47516,20,1,0,0,9,4,112505,4,557,0,2,203562,1789,2,0,3,3,2,4,3,0,1,0
59032,31,1,4,4,15,7,103728,0,1674,0,2,568196,3260,3,2,1,0,0,1,0,0,2,0
92067,57,1,4,2,8,4,26843,0,708,3,0,798464,1615,2,3,0,4,0,1,1,1,0,0
43348,31,1,3,2,1,4,122722,2,227,3,4,729643,706,3,3,0,4,0,3,0,3,0,0
4109,50,0,1,3,31,1,104596,3,1270,0,4,611509,660,0,2,3,2,4,2,1,0,2,0
94147,58,1,2,3,4,1,37431,3,1483,0,1,205920,3569,2,3,0,1,2,3,1,1,1,0
47793,41,1,4,2,6,7,135519,3,941,0,0,224832,4626,0,4,1,4,0,4,1,3,1,0
13041,64,0,1,2,13,0,87689,3,776,4,2,399269,756,0,2,4,1,3,1,2,0,2,0
15736,24,1,2,2,15,7,35445,4,296,0,3,716304,2816,2,1,1,0,3,2,3,1,0,0
78053,68,1,4,1,26,3,21926,2,1874,1,0,761103,4393,0,2,3,1,3,4,2,1,0,0
26229,19,0,4,2,20,4,66520,2,665,0,1,767348,4448,3,4,1,1,1,0,3,2,0,0
4612,39,0,4,3,26,7,51945,2,1079,1,3,784532,4416,1,3,3,1,4,3,0,2,0,0
6234,38,1,0,1,6,2,94623,4,1375,0,1,773267,3560,0,4,2,3,4,4,0,0,0,0
75961,68,0,4,3,17,3,110276,4,484,3,4,771961,4339,1,3,3,4,1,1,2,0,0,0
68148,20,1,2,2,2,8,145843,4,1273,2,1,680904,4455,0,1,4,1,1,1,3,3,0,0
75519,51,0,1,0,32,0,103153,1,379,4,0,341981,3962,3,1,4,3,1,1,1,0,2,0
23780,40,0,2,1,4,0,81358,2,557,3,1,260975,3508,2,0,3,0,2,1,0,0,1,0
35237,70,1,2,1,14,3,68833,0,864,4,4,650986,4879,3,2,1,1,1,1,2,2,0,0
77797,27,0,0,1,32,5,100278,0,311,2,0,411408,4925,2,0,1,0,0,0,0,0,2,0
72185,68,1,3,1,31,5,35004,2,532,2,3,322340,1268,3,0,2,0,0,2,2,1,2,0
63584,47,1,0,2,14,2,76064,1,979,0,4,299590,3618,2,4,3,1,3,0,1,2,1,0
84872,30,1,4,3,1,5,131582,2,1909,1,3,170876,4497,2,3,3,0,2,3,0,3,1,0
77231,41,0,4,2,2,7,111690,0,1558,2,3,622579,4504,2,3,1,3,0,0,1,0,2,0
95662,51,0,0,4,4,2,121035,2,598,1,2,187156,1052,2,4,1,1,1,0,1,3,1,0
37550,32,1,1,2,2,0,52749,0,1143,3,2,421364,2330,0,0,4,2,1,3,0,2,2,0
73457,33,0,2,2,18,7,105367,0,1151,4,4,750457,3316,0,3,3,0,3,3,0,0,0,0
76250,61,0,0,0,18,8,34880,0,350,4,1,73175,4200,0,3,4,4,2,0,2,1,1,0
63958,68,0,2,0,23,7,21902,2,1291,0,4,543974,4548,0,2,4,0,2,0,2,1,2,0
64963,56,0,0,3,10,7,107209,1,208,0,2,291399,3261,2,4,3,1,1,4,1,0,1,0
24276,23,1,2,2,9,0,35156,3,619,3,1,172033,4481,2,1,3,0,1,0,3,1,1,0
27654,42,0,1,4,5,2,95342,2,405,2,0,910788,3493,2,1,0,1,2,3,1,0,0,0
96843,69,0,2,2,4,1,32623,1,1626,0,1,545309,4453,1,1,1,0,1,1,2,1,2,0
80861,50,1,0,4,8,4,79061,2,371,4,1,131754,3331,0,3,4,1,1,1,1,2,1,0
86206,25,1,3,0,34,1,62012,2,608,2,0,569819,1044,1,3,0,0,3,1,3,2,2,0
84280,24,0,0,0,7,6,33079,1,582,1,4,351044,659,0,2,4,3,1,2,3,1,2,0
15934,24,0,2,1,8,1,30292,2,1335,4,2,833505,1088,0,1,3,1,0,3,3,1,0,0
8756,41,0,0,4,10,8,76469,0,567,1,4,649837,3005,3,1,3,2,0,1,1,2,0,0
52013,58,1,4,4,0,5,36123,4,802,4,2,703172,4568,0,1,0,0,2,1,1,1,0,0
39617,27,1,3,0,8,7,66145,2,48,3,4,542642,4595,0,0,1,3,3,3,0,2,2,0
45994,60,1,2,4,30,1,61842,3,148,3,0,134434,3185,1,0,3,2,2,1,1,2,1,0
67631,38,0,3,4,27,2,52510,4,1442,1,0,578212,4682,2,0,1,4,1,4,0,2,2,0
47902,24,1,4,4,12,0,121234,4,1464,3,4,756844,3289,2,4,4,4,4,3,3,3,0,0
45116,21,1,2,1,24,5,53663,3,1857,0,4,321392,3455,1,3,2,3,3,3,3,2,2,0
67712,64,0,2,3,4,0,32436,3,297,4,4,558642,799,1,3,3,3,0,0,2,1,2,0
11492,43,0,0,2,4,7,79930,2,678,3,4,253944,1279,1,2,3,3,3,1,1,2,1,0
34891,29,1,3,0,9,0,105088,0,1479,4,1,389093,3437,0,2,1,4,0,0,0,0,2,0
64217,70,1,1,0,1,1,104615,4,3,4,1,196509,2758,0,3,2,4,1,2,2,0,1,0
65999,23,0,0,2,34,1,80963,1,634,0,1,383520,1696,3,3,0,2,0,2,3,0,2,0
24148,55,0,1,3,22,5,68737,0,711,3,1,205160,4636,2,0,0,0,0,0,1,2,1,0
9996,57,0,3,2,28,1,33104,2,765,0,4,919834,1923,2,4,2,3,2,1,1,1,0,0
78680,59,1,2,4,20,4,54738,4,743,3,2,482626,1757,2,0,0,3,3,4,1,2,2,0
11317,25,0,3,2,24,2,64865,4,1852,0,1,213738,2552,0,4,4,0,0,3,3,2,1,0
43361,40,1,0,4,3,2,139471,2,45,3,2,617322,4878,2,4,0,4,1,0,0,3,2,0
32912,63,0,0,2,34,2,34799,0,1219,2,4,143079,1125,3,2,2,1,0,3,2,1,1,0
37272,42,0,1,2,4,5,98316,2,157,1,3,219387,2768,2,3,0,1,4,1,1,0,1,0
36257,26,1,3,4,2,8,62146,2,1654,4,0,938537,3646,2,1,4,3,3,0,0,2,0,0
38756,24,1,2,2,6,1,55510,2,648,4,0,320554,2789,2,0,0,4,1,1,3,2,2,0
92371,61,0,1,0,14,7,106787,1,1822,0,2,158801,4169,1,4,1,4,3,2,2,0,1,0
40696,44,0,4,3,14,5,48875,2,1176,4,1,574403,3174,3,2,2,3,2,2,1,1,2,0
71083,25,1,0,3,32,0,24873,3,1194,1,3,634310,2995,1,1,1,4,3,1,3,1,2,0
16472,33,1,1,3,11,4,86557,3,1149,2,0,796821,3627,0,0,4,1,4,2,0,0,0,0
46981,29,1,4,4,17,5,62276,1,1138,0,1,366620,3515,1,0,2,2,2,4,0,2,2,0
62606,61,1,4,3,31,2,137556,1,121,3,0,790156,1293,3,1,3,4,4,0,2,3,0,0
41212,30,0,2,2,17,5,63818,0,1885,4,2,257910,1681,2,2,0,1,4,4,0,2,1,0
51083,59,0,0,2,24,8,33077,0,223,0,3,863644,4640,2,2,0,4,1,1,1,1,0,0
14612,42,1,1,3,32,7,75299,0,1313,3,0,160307,779,3,0,0,3,3,0,1,2,1,0
21307,68,0,0,4,18,6,98222,2,636,0,1,562505,4459,2,3,3,3,2,2,2,0,2,0
94865,32,0,0,2,4,7,145099,2,2013,3,1,334077,762,2,3,2,0,4,2,0,3,2,0
82731,27,0,0,2,28,4,108800,0,1071,3,1,672035,4071,0,4,2,3,0,3,0,0,0,0
99240,37,1,0,2,34,4,147879,2,1241,3,4,349207,3500,2,0,4,3,0,2,0,3,2,0
9555,41,1,4,1,20,1,97358,0,625,3,1,103439,3959,1,1,0,4,0,4,1,0,1,0
36875,44,1,1,4,0,7,148134,4,1823,3,4,737004,961,1,2,0,1,4,2,1,3,0,0
43624,65,0,1,0,3,6,105350,2,1312,3,0,258640,2762,0,4,3,4,3,2,2,0,1,0
3139,42,1,4,2,13,3,50001,3,1436,1,2,868973,4312,0,3,2,4,1,2,1,1,0,0
63402,38,1,0,4,12,0,31873,2,1787,1,0,154225,4872,0,0,3,2,0,3,0,1,1,0
38026,64,0,1,3,25,0,130619,2,780,2,4,483210,4362,2,3,0,4,2,1,2,3,2,0
22522,50,1,3,2,20,2,99010,4,19,3,1,633472,3905,1,0,4,1,4,3,1,0,2,0
68455,37,1,4,0,15,0,64105,4,575,0,1,186708,4565,2,4,2,4,2,2,0,2,1,0
14167,50,0,1,1,5,3,118308,1,322,2,0,488465,3790,0,4,3,0,2,4,1,3,2,0
60840,51,0,0,0,23,8,35210,4,296,2,0,101736,4349,0,4,1,4,0,3,1,1,1,0
88981,32,0,1,0,12,0,132609,2,19,4,4,191628,4791,0,3,2,0,2,1,0,3,1,0
77208,20,0,1,2,15,0,108913,2,278,3,2,313063,1672,2,0,0,4,3,0,3,0,1,0
81145,36,1,0,3,21,1,140756,1,1335,0,2,490263,4541,0,1,3,3,0,4,0,3,2,0
95616,56,1,0,3,18,2,40267,0,422,2,2,553700,2778,3,1,2,3,0,2,1,1,2,0
78406,31,0,3,2,33,7,110199,4,461,2,3,401516,3114,0,2,0,0,1,3,0,0,2,0
97726,38,0,3,1,3,1,105199,3,582,1,2,538977,1809,2,3,1,4,0,1,0,0,2,0
36451,55,1,2,4,31,6,130736,2,1854,4,1,413271,3543,1,3,1,4,3,0,1,3,2,0
71070,25,0,0,2,12,1,75358,1,1976,4,3,969949,3165,0,1,4,3,2,3,3,2,0,0
86686,34,1,2,0,31,0,74810,2,1408,3,0,321390,1601,0,1,1,4,1,4,0,2,2,0
83857,65,1,4,1,21,3,88917,1,372,4,0,887530,4897,0,4,1,3,3,4,2,0,0,0
15054,39,1,1,4,32,5,106385,4,79,0,0,231979,4797,2,0,3,0,3,4,0,0,1,0
78462,31,1,0,0,14,6,47279,2,312,3,4,642438,3261,2,4,2,1,3,4,0,1,0,0
65747,26,1,4,2,14,2,49005,2,791,2,1,264890,3457,2,4,3,3,2,4,0,1,1,0
89749,63,1,0,1,31,1,67255,3,1369,4,2,288803,4547,1,0,3,1,1,0,2,2,1,0
49535,31,1,1,3,3,6,121855,4,61,0,0,242473,4595,2,1,0,3,3,1,0,3,1,0
49699,45,0,0,1,1,4,38423,2,1845,0,4,799947,2193,1,2,3,3,1,2,1,1,0,0
24095,67,1,3,0,19,5,95004,0,1035,3,1,634695,1490,3,3,1,3,3,4,2,0,2,0
36482,37,0,3,0,9,6,28498,3,1499,2,4,253127,1893,0,3,1,1,1,2,0,1,1,0
15119,23,0,1,0,23,5,82127,0,334,0,0,843847,1938,2,2,0,4,2,4,3,0,0,0
69530,68,0,2,0,2,3,87336,0,922,4,2,129679,3212,3,0,1,4,0,3,2,0,1,0
18512,52,1,2,3,3,3,73709,4,264,3,0,971937,4609,0,3,4,4,1,0,1,2,0,0
62348,28,1,0,2,26,2,65910,4,1490,0,1,348696,1873,1,1,2,3,2,1,0,2,2,0
77132,44,0,2,4,23,8,30096,1,1802,3,1,200798,2043,2,2,2,4,0,0,1,1,1,0
26292,49,1,1,2,13,2,45557,1,1412,2,1,774822,1146,2,2,1,3,0,4,1,1,0,0
79909,50,0,3,0,9,8,83085,4,116,0,3,267928,1920,0,4,2,0,1,0,1,0,1,0
27472,29,1,2,3,16,7,96624,1,61,1,1,736771,1192,1,1,2,1,2,3,0,0,0,0
47444,62,0,3,4,24,6,89971,2,1026,3,1,912994,4001,2,4,2,4,3,3,2,0,0,0
25047,45,0,1,4,10,2,34641,1,421,0,0,316481,3998,2,1,0,4,4,3,1,1,1,0
66145,68,0,0,0,8,2,20953,2,1658,4,2,864036,4464,0,0,3,3,2,4,2,1,0,0
78178,62,0,0,0,19,3,133512,0,1520,4,1,390376,4748,2,2,1,3,0,2,2,3,2,0
88556,20,0,3,0,31,5,35932,2,2006,0,2,326714,1599,2,0,0,3,1,0,3,1,2,0
25801,29,0,1,4,17,3,53191,4,310,4,1,895960,4825,2,3,0,1,2,0,0,2,0,0
89228,26,0,0,0,17,3,144160,3,664,3,1,763039,3420,0,3,0,3,2,2,0,3,0,0
83018,20,0,1,3,9,3,83614,1,1464,4,3,585946,4537,0,4,4,4,0,4,3,0,2,0
79810,44,0,1,2,32,1,59177,0,315,1,2,506706,4358,1,1,3,2,2,0,1,2,2,0
20593,32,0,4,2,4,0,113013,2,303,0,4,296894,4294,3,1,2,3,2,0,0,0,1,0
3589,64,1,0,1,4,4,108476,2,504,4,0,887848,4575,1,0,0,0,2,4,2,0,0,0
98062,54,0,1,2,25,6,54055,2,1148,0,3,638871,3924,3,2,4,2,2,0,1,2,0,0
75550,47,1,4,2,9,4,84284,0,926,2,0,642122,1680,0,3,1,4,1,0,1,0,0,0
45290,48,0,2,1,15,0,51857,4,1753,3,1,164496,3038,3,3,3,0,4,0,1,2,1,0
61870,57,0,1,2,4,7,63974,3,1281,2,1,151678,2848,3,2,1,3,0,1,1,2,1,0
12309,30,1,0,4,17,0,137816,1,1839,4,1,887517,3150,1,2,2,2,2,4,0,3,0,0
36459,62,0,1,4,32,2,108739,4,767,4,4,693670,4483,2,4,4,2,1,4,2,0,0,0
64361,48,0,1,3,7,4,53431,1,1634,0,1,576168,2905,3,0,1,0,0,1,1,2,2,0
26368,59,0,1,2,9,7,55470,3,1796,3,1,751461,1597,2,0,4,4,4,4,1,2,0,0
42100,39,1,3,4,12,0,34253,0,1483,1,1,158402,3113,3,1,4,4,3,1,0,1,1,0
11603,30,0,0,0,32,3,116905,0,1530,4,0,786448,3986,2,2,1,3,2,3,0,3,0,0
41844,41,0,4,2,11,8,40143,1,1887,1,0,168924,2632,0,3,1,4,0,1,1,1,1,0
90887,23,0,1,4,3,2,44755,2,857,3,3,967411,648,2,3,4,4,1,1,3,1,0,0
88357,40,0,3,0,12,7,93459,2,566,0,2,789623,4147,3,1,2,3,2,4,0,0,0,0
75334,37,0,1,3,0,7,62005,2,714,0,0,482699,1978,0,1,1,3,0,1,0,2,2,0
48086,25,0,0,0,11,7,122938,0,319,3,2,286145,4624,0,2,1,0,1,2,3,3,1,0
90194,43,0,0,4,6,2,36060,3,1496,3,1,401790,2251,0,2,2,4,0,0,1,1,2,0
74693,27,1,4,0,26,5,125901,4,87,4,0,277886,4563,1,1,0,2,1,3,0,3,1,0
67794,65,1,1,1,28,3,84107,2,536,3,4,648395,4632,0,2,4,4,3,1,2,0,0,0
66385,32,0,2,3,1,2,34845,0,210,1,0,409541,4342,0,2,2,4,1,3,0,1,2,0
26455,56,1,4,0,2,0,130325,3,1839,3,1,964897,4276,1,4,2,3,0,0,1,3,0,0
20583,37,0,2,0,2,2,36693,4,1229,3,1,657961,2700,2,0,1,3,2,3,0,1,0,0
69464,25,1,1,0,16,4,37080,3,205,1,4,200637,1137,1,1,2,4,4,0,3,1,1,0
23889,34,0,1,0,11,0,35564,0,1759,3,1,430466,1249,2,3,2,3,0,2,0,1,2,0
68038,58,1,4,4,25,7,129179,1,852,3,2,849497,2050,0,0,3,3,2,1,1,3,0,0
46179,20,1,0,1,11,6,52803,2,1348,3,2,634002,3591,2,4,2,4,2,2,3,2,2,0
19376,31,1,4,2,0,3,105656,2,1965,0,0,836098,4097,2,1,2,3,2,4,0,0,0,0
68807,56,0,3,1,14,8,69999,3,670,0,3,195564,4544,1,1,1,4,1,4,1,2,1,0
87232,27,1,1,3,32,3,78163,2,1533,1,1,584284,3193,2,2,3,2,0,4,0,2,2,0
68018,42,0,0,0,32,4,75857,0,1936,1,0,979353,4250,2,1,1,1,0,4,1,2,0,0
78173,26,1,0,2,30,0,123825,3,1657,4,0,981939,3511,2,0,1,4,4,4,0,3,0,0
62478,37,1,0,2,21,7,53956,0,637,4,1,635979,4537,0,2,1,3,1,4,0,2,2,0
67653,22,1,1,0,11,2,49883,0,162,4,4,553178,3573,0,4,0,0,4,0,3,1,2,0
71740,53,1,4,2,12,7,97948,4,1289,0,1,167428,603,1,0,0,3,0,2,1,0,1,0
56840,66,0,3,2,12,0,108438,1,1322,1,3,69003,1666,3,1,2,2,0,3,2,0,1,0
25336,30,1,3,3,17,5,146692,4,1996,4,2,411222,3491,0,2,4,4,2,2,0,3,2,0
41410,32,1,1,3,29,5,94559,1,1374,1,2,222620,3358,0,0,4,3,4,4,0,0,1,0
3210,35,0,1,2,1,6,148708,1,202,1,1,90070,4321,0,4,3,2,2,1,0,3,1,0
91265,49,1,3,0,20,7,57930,1,637,0,1,144012,2569,1,2,1,3,1,4,1,2,1,0
1,26,0,1,3,30,0,37298,2,1656,4,4,480381,4460,1,4,3,1,3,0,0,1,2,0
34503,43,1,3,3,32,4,33109,2,558,0,3,198752,3663,1,4,1,3,2,2,1,1,1,0
75997,68,0,4,0,18,3,80408,0,1229,1,4,760989,2696,0,2,4,0,2,3,2,2,0,0
67401,24,1,1,2,6,5,143067,1,1149,4,2,510890,5000,0,4,4,3,2,1,3,3,2,0
78690,46,1,4,2,0,2,72181,0,1885,3,2,960338,3833,0,4,3,4,2,3,1,2,0,0
13613,69,1,4,4,0,2,112179,3,1117,2,4,393469,4437,0,1,3,3,2,4,2,0,2,0
2000,54,0,3,1,1,0,38893,3,194,1,3,546193,1108,1,2,0,3,1,2,1,1,2,0
3554,62,1,3,3,8,4,132476,2,1142,0,1,89776,4412,2,0,1,3,3,0,2,3,1,0
27797,43,1,0,0,28,5,128857,0,605,1,4,696621,4620,2,4,2,4,1,3,1,3,0,0
96431,69,1,3,0,27,5,72129,1,91,1,0,466744,4571,3,4,1,0,4,4,2,2,2,0
15909,45,0,2,3,27,1,39297,0,1014,0,3,379548,1905,1,3,1,4,3,2,1,1,2,0
64244,45,1,4,2,23,8,38747,3,446,4,0,475519,2835,3,1,3,3,1,2,1,1,2,0
82403,36,0,4,3,5,3,52700,2,928,2,4,403205,1557,2,4,0,1,2,3,0,2,2,0
24487,49,1,2,3,27,8,123334,4,991,4,2,789420,3989,2,4,4,0,0,1,1,3,0,0
69319,20,1,1,3,27,6,38146,2,1029,1,0,817090,2940,2,2,2,0,1,0,3,1,0,0
59504,19,0,1,1,6,4,135722,2,408,1,1,89243,2217,1,3,1,1,4,0,3,3,1,0
22063,46,1,1,2,0,4,51078,4,24,2,1,493542,584,2,4,1,1,1,4,1,1,2,0
79410,65,0,0,3,13,0,36885,1,370,0,1,432822,3584,0,1,3,1,4,3,2,1,2,0
23940,24,1,2,0,3,6,134695,2,896,2,4,772673,3368,1,4,0,1,1,1,3,3,0,0
82809,69,1,0,2,4,4,30725,1,1349,4,1,191561,3535,2,1,1,3,2,3,2,1,1,0
51049,55,0,0,3,29,4,119806,2,771,2,3,596923,4418,0,2,0,4,2,4,1,3,2,0
95678,32,0,2,4,16,0,96286,4,1852,0,1,149949,3002,2,4,4,3,1,0,0,0,1,0
60648,66,0,1,1,4,2,60569,4,145,0,1,783383,757,3,2,1,0,1,0,2,2,0,0
65027,66,1,1,0,4,0,144274,3,198,0,1,405848,3961,2,4,0,4,4,2,2,3,2,0
89263,64,1,2,1,11,4,44444,3,255,2,3,754082,3156,1,1,4,0,1,4,2,1,0,0
44015,41,0,1,2,15,4,78669,1,1290,4,1,524521,4596,2,1,1,3,0,0,1,2,2,0
60080,55,1,1,4,15,8,37897,4,519,3,2,528971,4765,1,2,4,1,1,3,1,1,2,0
96310,45,1,1,0,5,7,141683,1,220,0,2,354377,3350,0,3,0,2,1,4,1,3,2,0
82013,54,1,0,2,21,3,84109,3,769,3,2,305792,3468,3,4,3,1,2,0,1,0,1,0
29416,60,1,1,0,7,8,57417,3,79,1,0,963218,4820,0,0,3,3,1,4,1,2,0,0
9764,24,1,2,0,11,8,121132,0,1738,0,1,769349,934,1,3,0,0,2,4,3,3,0,0
87448,19,1,0,0,15,3,68601,2,1347,4,2,806979,4310,1,2,1,2,0,0,3,2,0,0
83900,32,1,1,0,4,7,117753,1,1872,3,1,756162,3393,0,3,3,1,0,3,0,3,0,0
74856,25,0,0,1,0,4,133925,4,940,2,3,792021,3986,2,1,3,0,3,3,3,3,0,0
74793,42,0,0,4,3,5,42107,1,872,3,0,538149,3524,3,0,1,4,2,4,1,1,2,0
8989,39,1,1,1,12,6,90720,4,2003,1,1,390084,3638,0,4,3,2,1,0,0,0,2,0
69789,38,1,2,0,11,7,58288,1,1166,4,1,283566,3673,2,0,1,0,1,4,0,2,1,0
34208,26,1,1,2,1,4,122699,4,1126,0,1,850103,2523,0,3,3,1,1,4,0,3,0,0
38408,60,1,3,0,0,6,54572,4,416,4,0,369309,3453,0,3,0,0,2,4,1,2,2,0
79065,64,0,3,2,27,8,146241,1,537,1,3,417286,2232,0,2,0,4,1,2,2,3,2,0
59173,48,1,1,3,13,3,124037,4,18,0,4,799603,774,1,4,1,0,2,2,1,3,0,0
84923,36,1,4,1,34,7,145192,2,1710,2,0,700457,1084,0,3,2,0,2,4,0,3,0,0
76746,55,0,3,3,28,8,118348,0,1033,4,1,451940,1832,1,4,4,2,3,3,1,3,2,0
91577,27,1,1,1,31,5,48434,4,832,4,1,885301,4384,1,3,4,2,1,1,0,1,0,0
2271,69,0,1,2,13,3,89268,2,1612,4,4,655301,4251,2,2,2,1,1,3,2,0,0,0
24864,57,0,2,2,13,1,125014,0,729,0,2,748315,1907,2,3,1,2,1,4,1,3,0,0
75950,31,0,2,1,28,1,23818,1,590,1,4,485162,2819,2,2,1,2,2,4,0,1,2,0
93280,43,1,1,4,31,8,32895,4,346,3,1,590003,4599,0,0,0,0,0,4,1,1,2,0
35299,34,0,4,0,17,0,135294,1,1117,0,1,963588,2823,2,2,1,1,1,4,0,3,0,0
12576,55,1,4,4,15,8,119107,2,1183,3,3,224714,1607,2,0,0,4,3,4,1,3,1,0
75688,36,0,2,0,8,3,60831,4,1526,1,0,676326,4469,0,2,1,2,2,4,0,2,0,0
37984,53,1,2,0,31,0,76251,2,1038,0,4,372010,3619,0,2,4,4,2,4,1,2,2,0
14719,54,1,0,1,25,4,83826,1,1515,3,4,450459,1157,3,0,2,4,2,1,1,0,2,0
31042,62,0,0,4,13,5,53002,3,868,3,3,572702,4572,1,1,4,4,2,3,2,2,2,0
62080,69,1,3,1,28,4,136601,2,749,4,2,106208,3708,1,1,2,3,3,1,2,3,1,0
81539,39,1,3,3,13,5,63303,4,985,0,2,318649,1823,0,2,1,1,2,2,0,2,2,0
93267,65,0,0,3,13,4,145995,1,0,1,0,415560,3048,2,0,0,2,2,1,2,3,2,0
79439,54,0,3,0,22,7,120898,4,1003,2,1,437861,3541,3,0,1,4,2,2,1,3,2,0
1439,27,1,0,1,29,0,87172,2,1618,0,1,626173,4825,0,3,0,0,1,0,0,0,2,0
39910,51,0,3,2,33,0,68214,2,1455,1,0,418314,1149,2,4,4,3,1,0,1,2,2,0
69586,36,0,4,4,0,2,145118,0,272,2,2,651464,1454,0,2,3,3,2,1,0,3,0,0
31722,20,1,2,1,17,5,124461,3,696,0,2,633621,1605,1,0,4,1,2,1,3,3,2,0
58752,60,0,0,0,24,3,123562,4,85,0,2,267518,1299,1,0,3,3,2,1,1,3,1,0
86705,69,0,3,1,15,8,100233,2,277,0,4,533093,2909,1,3,2,3,2,2,2,0,2,0
